750,1.86421864042314
750.1,1.86544617384446
750.2,1.86667370726578
750.3,1.86790124068709
750.4,1.86912877410841
750.5,1.87035630752972
750.6,1.87158384095104
750.7,1.87281137437235
750.8,1.87403890779367
750.9,1.87526644121498
751,1.8764939746363
751.1,1.87772150805761
751.2,1.87894904147893
751.3,1.88017657490024
751.4,1.88140410832156
751.5,1.88263164174288
751.6,1.88385917516419
751.7,1.88508670858551
751.8,1.88631424200682
751.9,1.88754177542814
752,1.88876930884945
752.1,1.88999684227077
752.2,1.89122437569208
752.3,1.8924519091134
752.4,1.89367944253471
752.5,1.89490697595603
752.6,1.89613450937735
752.7,1.89736204279866
752.8,1.89858957621998
752.9,1.89981710964129
753,1.90104464306261
753.1,1.90227217648392
753.2,1.90349970990524
753.3,1.90472724332655
753.4,1.90595477674787
753.5,1.90718231016918
753.6,1.9084098435905
753.7,1.90963737701182
753.8,1.91086491043313
753.9,1.91209244385445
754,1.91331997727576
754.1,1.91454751069708
754.2,1.91577504411839
754.3,1.91700257753971
754.4,1.91823011096102
754.5,1.91945764438234
754.6,1.92068517780365
754.7,1.92191271122497
754.8,1.92314024464628
754.9,1.9243677780676
755,1.92559531148892
755.1,1.92682284491023
755.2,1.92805037833155
755.3,1.92927791175286
755.4,1.93050544517418
755.5,1.93173297859549
755.6,1.93296051201681
755.7,1.93418804543812
755.8,1.93541557885944
755.9,1.93664311228075
756,1.93787064570207
756.1,1.93909817912339
756.2,1.9403257125447
756.3,1.94155324596602
756.4,1.94278077938733
756.5,1.94400831280865
756.6,1.94523584622996
756.7,1.94646337965128
756.8,1.94769091307259
756.9,1.94891844649391
757,1.95014597991522
757.1,1.95137351333654
757.2,1.95260104675786
757.3,1.95382858017917
757.4,1.95505611360049
757.5,1.9562836470218
757.6,1.95751118044312
757.7,1.95873871386443
757.8,1.95996624728575
757.9,1.96119378070706
758,1.96242131412838
758.1,1.96364884754969
758.2,1.96487638097101
758.3,1.96610391439232
758.4,1.96733144781364
758.5,1.96855898123496
758.6,1.96978651465627
758.7,1.97101404807759
758.8,1.9722415814989
758.9,1.97346911492022
759,1.97469664834153
759.1,1.97592418176285
